11/19/2015,2A,4400 HARFORD RD,RAPE,OTHER,NORTHEASTERN,Beverly Hills
11/19/2015,2B,400 CIDER ALY,RAPE,,CENTRAL,Downtown
11/18/2015,2A,0 W 20TH ST,RAPE,OTHER,NORTHERN,Charles North
11/17/2015,2A,200 S HAVEN ST,RAPE,OTHER,SOUTHEASTERN,Highlandtown
11/16/2015,2A,1700 EUTAW PL,RAPE,OTHER,CENTRAL,Bolton Hill
11/16/2015,2A,3700 GREENSPRING AVE,RAPE,OTHER,NORTHWESTERN,Park Circle
11/16/2015,2A,1700 E COLD SPRING LN,RAPE,OTHER,NORTHEASTERN,Stonewood-Pentwood-Winsto
11/16/2015,2A,400 N KENWOOD AVE,RAPE,OTHER,SOUTHEASTERN,McElderry Park
11/14/2015,2A,200 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Downtown
11/12/2015,2A,500 S BROADWAY,RAPE,OTHER,SOUTHEASTERN,Fells Point
11/11/2015,2A,1700 E COLD SPRING LN,RAPE,OTHER,NORTHEASTERN,Stonewood-Pentwood-Winsto
11/11/2015,2A,2300 N CHARLES ST,RAPE,OTHER,NORTHERN,Old Goucher
11/10/2015,2A,1500 MONTPELIER ST,RAPE,OTHER,NORTHEASTERN,Coldstream Homestead Mont
11/6/2015,2A,1200 N LUZERNE AVE,RAPE,OTHER,EASTERN,Berea
11/5/2015,2A,1000 MARLAU DR,RAPE,OTHER,NORTHERN,Chinquapin Park
11/5/2015,2B,1000 BETHUNE RD,RAPE,,SOUTHERN,Cherry Hill
11/4/2015,2A,1900 MCCULLOH ST,RAPE,OTHER,CENTRAL,Druid Heights
11/1/2015,2A,1400 MILL RACE RD,RAPE,OTHER,NORTHERN,Hampden
11/1/2015,2A,2600 E BIDDLE ST,RAPE,OTHER,EASTERN,Berea
11/1/2015,2A,200 SILVER CT,RAPE,OTHER,SOUTHEASTERN,Dunbar-Broadway
11/1/2015,2A,6000 HARFORD RD,RAPE,OTHER,NORTHEASTERN,Westfield
10/31/2015,2A,200 E PRATT ST,RAPE,OTHER,CENTRAL,Inner Harbor
10/30/2015,2A,400 FALLSWAY,RAPE,OTHER,CENTRAL,Penn-Fallsway
10/29/2015,2A,2900 W COLD SPRING LN,RAPE,OTHER,NORTHWESTERN,Towanda-Grantley
10/27/2015,2A,3300 W COLD SPRING LN,RAPE,OTHER,NORTHWESTERN,Dolfield
10/25/2015,2A,4100 LIBERTY HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Dorchester
10/23/2015,2A,1200 S CATON AVE,RAPE,OTHER,SOUTHWESTERN,Wilhelm Park
10/22/2015,2A,4000 PRIMROSE AVE,RAPE,OTHER,NORTHWESTERN,Glen
10/21/2015,2A,1700 N CASTLE ST,RAPE,OTHER,EASTERN,Broadway East
10/20/2015,2A,800 N LAKEWOOD AVE,RAPE,OTHER,EASTERN,Madison-Eastend
10/16/2015,2A,3700 KOPPERS ST,RAPE,OTHER,SOUTHWESTERN,Violetville
10/15/2015,2A,0 N HIGHLAND AVE,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
10/15/2015,2A,1400 MULLIKIN CT,RAPE,OTHER,SOUTHEASTERN,Dunbar-Broadway
10/13/2015,2A,800 GLENWOOD AVE,RAPE,OTHER,NORTHERN,Woodbourne-McCabe
10/11/2015,2A,2600 GREENMOUNT AVE,RAPE,OTHER,NORTHERN,Better Waverly
10/11/2015,2A,3000 THORNDALE AVENUE,RAPE,OTHER,NORTHERN,Cylburn
10/10/2015,2A,200 W 29TH ST,RAPE,OTHER,NORTHERN,Remington
10/10/2015,2A,2700 BAKER ST,RAPE,OTHER,WESTERN,Northwest Community Actio
10/8/2015,2A,1500 E 36TH ST,RAPE,OTHER,NORTHEASTERN,Ednor Gardens-Lakeside
10/8/2015,2A,600 N DUKELAND ST,RAPE,OTHER,WESTERN,Mosher
10/7/2015,2A,1600 N CAROLINE ST,RAPE,OTHER,EASTERN,Oliver
10/7/2015,2A,300 S NORRIS ST,RAPE,OTHER,SOUTHERN,New Southwest/Mount Clare
10/7/2015,2A,4300 WABASH AVE,RAPE,OTHER,NORTHWESTERN,Towanda-Grantley
10/1/2015,2A,100 NORTH BEND RD,RAPE,OTHER,SOUTHWESTERN,Westgate
9/29/2015,2A,1800 N WOLFE ST,RAPE,OTHER,EASTERN,Broadway East
9/28/2015,2A,3500 NOBLE ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
9/26/2015,2B,1700 PARK AVE,RAPE,,CENTRAL,Bolton Hill
9/26/2015,2A,1000 Tunbridge Rd,RAPE,OTHER,NORTHERN,Cameron Village
9/25/2015,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
9/24/2015,2A,3600 ESTHER PL,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
9/23/2015,2A,3500 NOBLE ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
9/22/2015,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
9/21/2015,2A,1500 W FAIRMOUNT AVE,RAPE,OTHER,WESTERN,Franklin Square
9/21/2015,2A,300 N MONROE ST,RAPE,OTHER,WESTERN,Penrose/Fayette Street Ou
9/20/2015,2A,4200 BELAIR RD,RAPE,OTHER,NORTHEASTERN,Belair-Parkside
9/18/2015,2A,1600 N CALHOUN ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
9/16/2015,2A,4000 BALFERN AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
9/15/2015,2B,600 W LOMBARD ST,RAPE,,CENTRAL,University Of Maryland
9/15/2015,2A,1900 E 31ST ST,RAPE,OTHER,NORTHEASTERN,Coldstream Homestead Mont
9/15/2015,2A,5100 Park Heights,RAPE,OTHER,NORTHWESTERN,Central Park Heights
9/13/2015,2A,2200 E MADISON ST,RAPE,OTHER,EASTERN,Middle East
9/12/2015,2A,3100 CHESLEY AVE,RAPE,OTHER,NORTHEASTERN,North Harford Road
9/11/2015,2A,3600 MONTEREY RD,RAPE,OTHER,NORTHEASTERN,Ednor Gardens-Lakeside
9/7/2015,2A,1700 E COLD SPRING LN,RAPE,OTHER,NORTHEASTERN,Stonewood-Pentwood-Winsto
9/6/2015,2A,6300 PARK HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Glen
9/4/2015,2A,200 S MONASTERY AVE,RAPE,OTHER,SOUTHWESTERN,Irvington
9/4/2015,2A,1700 E OLIVER ST,RAPE,OTHER,EASTERN,Broadway East
9/1/2015,2A,1200 STODDARD ALY,RAPE,OTHER,CENTRAL,Upton
8/31/2015,2A,300 S CALHOUN ST,RAPE,OTHER,SOUTHERN,New Southwest/Mount Clare
8/28/2015,2A,2500 W FRANKLIN ST,RAPE,OTHER,WESTERN,Rosemont Homeowners/Tenan
8/28/2015,2A,2500 W FRANKLIN ST,RAPE,OTHER,WESTERN,Rosemont Homeowners/Tenan
8/28/2015,2A,600 E FAYYETTE ST,RAPE,OTHER,CENTRAL,Downtown
8/27/2015,2A,100 W LAFAYETTE,RAPE,OTHER,CENTRAL,Bolton Hill
8/25/2015,2A,5000 CATALPHA RD,RAPE,OTHER,NORTHEASTERN,Lauraville
8/25/2015,2A,3700 FLEET ST,RAPE,OTHER,SOUTHEASTERN,Brewers Hill
8/25/2015,2A,3600 5TH ST,RAPE,OTHER,SOUTHERN,Brooklyn
8/24/2015,2A,4200 WESTVIEW RD,RAPE,OTHER,NORTHEASTERN,Original Northwood
8/20/2015,2B,3700 E BALTIMORE ST,RAPE,,SOUTHEASTERN,Baltimore Highlands
8/17/2015,2A,5600 HADDON AVE,RAPE,OTHER,NORTHWESTERN,Grove Park
8/16/2015,2A,200 N FREMONT AVE,RAPE,OTHER,WESTERN,Poppleton
8/16/2015,2A,4400 GROVELAND AVE,RAPE,OTHER,NORTHWESTERN,West Arlington
8/15/2015,2A,4900 EASTERN AV,RAPE,OTHER,SOUTHEASTERN,Greektown
8/14/2015,2A,2900 W PATAPSCO AVE,RAPE,OTHER,SOUTHWESTERN,Morrell Park
8/13/2015,2A,500 S BOND ST,RAPE,OTHER,SOUTHEASTERN,Fells Point
8/13/2015,2A,2600 MADISON AVE,RAPE,OTHER,CENTRAL,Reservoir Hill
8/12/2015,2A,700 E CHASE ST,RAPE,OTHER,EASTERN,Johnston Square
8/11/2015,2A,400 CUMMINGS CT,RAPE,OTHER,CENTRAL,Upton
8/11/2015,2A,300 LIGHT ST,RAPE,OTHER,CENTRAL,Downtown West
8/11/2015,2A,300 W LOMBARD ST,RAPE,OTHER,CENTRAL,Downtown West
8/11/2015,2A,1700 WAVERLY WAY,RAPE,OTHER,NORTHEASTERN,Loch Raven
8/10/2015,2A,3900 ERDMAN AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
8/10/2015,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
8/9/2015,2A,3700 ELMORA AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
8/8/2015,2A,900 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Mount Vernon
8/1/2015,2A,2300 W COLD SPRING LN,RAPE,OTHER,NORTHERN,Coldspring
8/1/2015,2A,1100 N MILTON AVE,RAPE,OTHER,EASTERN,Biddle Street
7/31/2015,2A,1300 N CAREY ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
7/26/2015,2A,3900 LIBERTY HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Central Forest Park
7/23/2015,2A,2800 SUNSET DR,RAPE,OTHER,SOUTHWESTERN,Gwynns Falls
7/23/2015,2A,4700 BEAUFORT AVE,RAPE,OTHER,NORTHWESTERN,Central Park Heights
7/19/2015,2A,6000 AMBERWOOD RD,RAPE,OTHER,NORTHEASTERN,Frankford
7/11/2015,2A,4100 W ROGERS AVE,RAPE,OTHER,NORTHWESTERN,Woodmere
7/11/2015,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
7/10/2015,2A,2600 LLEWELYN AVE,RAPE,OTHER,EASTERN,Berea
7/10/2015,2A,800 JACK ST,RAPE,OTHER,SOUTHERN,Brooklyn
7/10/2015,2A,2600 BERYL AVE,RAPE,OTHER,EASTERN,Biddle Street
7/9/2015,2A,2600 LOYOLA NORTHWAY,RAPE,OTHER,NORTHERN,Greenspring
7/8/2015,2A,3200 BELAIR RD,RAPE,OTHER,NORTHEASTERN,Clifton Park
7/5/2015,2A,1500 BAKER ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
7/5/2015,2A,0 S KOSSUTH ST,RAPE,OTHER,SOUTHWESTERN,Saint Josephs
7/5/2015,2A,2200 HAMPDEN AVE,RAPE,OTHER,NORTHERN,Remington
7/4/2015,2A,2600 HAMPDEN AVE,RAPE,OTHER,NORTHERN,Remington
7/4/2015,2A,4100 AUDREY AVE,RAPE,OTHER,SOUTHERN,Brooklyn
6/30/2015,2A,5000 MORAVIA RD,RAPE,OTHER,NORTHEASTERN,Frankford
6/30/2015,2A,2500 ROBB ST,RAPE,OTHER,NORTHEASTERN,Coldstream Homestead Mont
6/29/2015,2A,4400 LAPLATA AVE,RAPE,OTHER,NORTHERN,Medfield
6/25/2015,2A,700 N LUZERNE AVE,RAPE,OTHER,EASTERN,Milton-Montford
6/25/2015,2A,500 S WASHINGTON ST,RAPE,OTHER,SOUTHEASTERN,Fells Point
6/23/2015,2A,2700 WEGWORTH LN,RAPE,OTHER,SOUTHERN,Lakeland
6/23/2015,2A,4900 GUNTHER AVE,RAPE,OTHER,NORTHEASTERN,Frankford
6/22/2015,2A,3000 PIEDMONT AVE,RAPE,OTHER,NORTHWESTERN,Hanlon-Longwood
6/20/2015,2A,1200 W FAYETTE ST,RAPE,OTHER,WESTERN,Poppleton
6/19/2015,2A,500 S BEECHFIELD AVE,RAPE,OTHER,SOUTHWESTERN,Yale Heights
6/19/2015,2A,2300 LOVEGROVE ST,RAPE,OTHER,NORTHERN,Old Goucher
6/19/2015,2B,1300 N LAKEWOOD AVE,RAPE,,EASTERN,Berea
6/19/2015,2A,900 N STRICKER ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
6/18/2015,2A,500 E BALTIMORE ST,RAPE,OTHER,CENTRAL,Downtown
6/18/2015,2A,3700 FLEET ST,RAPE,OTHER,SOUTHEASTERN,Brewers Hill
6/17/2015,2A,2400 LOYOLA NORTHWAY,RAPE,OTHER,NORTHERN,Greenspring
6/15/2015,2A,2500 W NORTH AVE,RAPE,OTHER,WESTERN,Mondawmin
6/14/2015,2A,3200 N CHARLES ST,RAPE,OTHER,NORTHERN,Johns Hopkins Homewood
6/14/2015,2A,3600 PULASKI HWY,RAPE,OTHER,EASTERN,Orangeville
6/13/2015,2A,1300 W 37TH ST,RAPE,OTHER,NORTHERN,Hampden
6/9/2015,2A,200 S BROADWAY,RAPE,OTHER,SOUTHEASTERN,Fells Point
6/8/2015,2A,3700 GREENSPRING AVE,RAPE,OTHER,NORTHWESTERN,Park Circle
6/7/2015,2A,1700 E 25TH ST,RAPE,OTHER,EASTERN,Darley Park
6/7/2015,2A,1600 NORTHGATE RD,RAPE,OTHER,NORTHEASTERN,Hillen
6/6/2015,2A,100 W JEFFREY ST,RAPE,OTHER,SOUTHERN,Brooklyn
6/5/2015,2A,3000 W BELVEDERE AVE,RAPE,OTHER,NORTHWESTERN,Central Park Heights
6/4/2015,2A,3400 E BALTIMORE ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
6/4/2015,2A,300 LONEYS LN,RAPE,OTHER,SOUTHEASTERN,Ellwood Park/Monument
6/4/2015,2A,1300 HERKIMER ST,RAPE,OTHER,SOUTHERN,Washington Village/Pigtow
6/2/2015,2A,4100 MORRISON CT,RAPE,OTHER,SOUTHERN,Curtis Bay
5/31/2015,2B,,RAPE,,NORTHWESTERN,
5/30/2015,2A,5100 GOODNOW RD,RAPE,OTHER,NORTHEASTERN,Frankford
5/28/2015,2A,400 S NEWKIRK ST,RAPE,OTHER,SOUTHEASTERN,Greektown
5/28/2015,2A,3900 FREDERICK AVE,RAPE,OTHER,SOUTHWESTERN,Irvington
5/27/2015,2A,5800 EDGEPARK RD,RAPE,OTHER,NORTHEASTERN,Loch Raven
5/25/2015,2A,2900 E FAYETTE ST,RAPE,OTHER,SOUTHEASTERN,Ellwood Park/Monument
5/24/2015,2A,WOLFE ST,RAPE,OTHER,EASTERN,Dunbar-Broadway
5/23/2015,2A,2300 W FRANKLIN ST,RAPE,OTHER,WESTERN,Rosemont Homeowners/Tenan
5/20/2015,2B,3100 Swann Dr,RAPE,,NORTHERN,Druid Hill Park
5/19/2015,2A,4400 FRANCONIA DR,RAPE,OTHER,NORTHEASTERN,Frankford
5/17/2015,2A,900 PENNSYLVANIA AVE,RAPE,OTHER,CENTRAL,Heritage Crossing
5/16/2015,2A,4600 SHAMROCK AVE,RAPE,OTHER,NORTHEASTERN,Parkside
5/16/2015,2A,,RAPE,OTHER,CENTRAL,
5/15/2015,2A,2400 W ROGERS AVE,RAPE,OTHER,NORTHERN,Mount Washington
5/15/2015,2A,3900 W GARRISON AVE,RAPE,OTHER,NORTHWESTERN,Langston Hughes
5/14/2015,2B,1200 W PRATT ST,RAPE,,SOUTHERN,Washington Village/Pigtow
5/12/2015,2A,1400 N WOLFE ST,RAPE,OTHER,EASTERN,Broadway East
5/11/2015,2A,6700 HARFORD RD,RAPE,OTHER,NORTHEASTERN,North Harford Road
5/10/2015,2A,6000 TERRACE RD,RAPE,OTHER,NORTHERN,Mount Washington
5/10/2015,2A,1400 MOUNTMOR CT,RAPE,OTHER,WESTERN,Sandtown-Winchester
5/9/2015,2B,2400 BANGER ST,RAPE,,SOUTHERN,Lakeland
5/8/2015,2A,3500 PELHAM AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
5/6/2015,2A,100 W HAMBURG ST,RAPE,OTHER,SOUTHERN,Sharp-Leadenhall
5/4/2015,2A,1200 W FAYETTE ST,RAPE,OTHER,WESTERN,Poppleton
5/4/2015,2A,2600 SAINT BENEDICT ST,RAPE,OTHER,SOUTHWESTERN,Millhill
5/4/2015,2B,200 N GAY ST,RAPE,,EASTERN,Jonestown
4/30/2015,2A,3000 SEABURY RD,RAPE,OTHER,SOUTHERN,Cherry Hill
4/30/2015,2A,800 ARGONNE DR,RAPE,OTHER,NORTHERN,Pen Lucy
4/28/2015,2A,4800 HUDSON ST,RAPE,OTHER,SOUTHEASTERN,Greektown
4/28/2015,2A,6700 RAILWAY AVE,RAPE,OTHER,SOUTHEASTERN,Graceland Park
4/27/2015,2A,1400 LIMIT AVE,RAPE,OTHER,NORTHEASTERN,Idlewood
4/26/2015,2A,3400 E LOMBARD ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
4/26/2015,2A,5600 RADECKE AVE,RAPE,OTHER,NORTHEASTERN,Frankford
4/24/2015,2A,5000 TRUESDALE AVE,RAPE,OTHER,NORTHEASTERN,Frankford
4/22/2015,2A,400 N HIGHLAND AVE,RAPE,OTHER,SOUTHEASTERN,Ellwood Park/Monument
4/22/2015,2A,2200 ROSLYN AVE,RAPE,OTHER,SOUTHWESTERN,Mount Holly
4/20/2015,2A,400 CONKLING ST,RAPE,OTHER,SOUTHEASTERN,Ellwood Park/Monument
4/18/2015,2A,1100 E BELVEDERE AVE,RAPE,OTHER,NORTHERN,Glen Oaks
4/18/2015,2B,2900 GARRISON BLVD,RAPE,,NORTHWESTERN,Garwyn Oaks
4/18/2015,2B,400 KENNETH SQ,RAPE,,NORTHERN,Lake Evesham
4/17/2015,2A,5700 ROCKSPRING RD,RAPE,OTHER,NORTHERN,Mount Washington
4/17/2015,2B,3700 OVERLEA AVE,RAPE,,NORTHEASTERN,Overlea
4/17/2015,2A,1700 WSAHINGTON BLVD,RAPE,OTHER,SOUTHERN,Carroll Park
4/14/2015,2A,1700 N PULASKI ST,RAPE,OTHER,WESTERN,Easterwood
4/13/2015,2A,2100 N FULTON ST,RAPE,OTHER,WESTERN,Penn North
4/13/2015,2B,800 S BROADWAY,RAPE,,SOUTHEASTERN,Fells Point
4/12/2015,2A,400 ALLENDALE ST,RAPE,OTHER,SOUTHWESTERN,Allendale
4/12/2015,2A,1300 SAINT PAUL PL,RAPE,OTHER,CENTRAL,Mid-Town Belvedere
4/12/2015,2A,2500 SOUTHDENE AVE,RAPE,OTHER,SOUTHERN,Lakeland
4/11/2015,2A,1100 E PRESTON ST,RAPE,OTHER,EASTERN,Oliver
4/10/2015,2A,1200 SHELLBANKS RD,RAPE,OTHER,SOUTHERN,Cherry Hill
4/9/2015,2A,5200 PLAINFIELD AVE,RAPE,OTHER,NORTHEASTERN,Frankford
4/7/2015,2A,3800 FOSTER AVE,RAPE,OTHER,SOUTHEASTERN,Brewers Hill
4/7/2015,2B,5100 DICKEY HILL RD,RAPE,,SOUTHWESTERN,Wakefield
4/6/2015,2A,3100 CEDARHURST RD,RAPE,OTHER,NORTHEASTERN,Moravia-Walther
4/2/2015,2A,600 N WOLFE ST,RAPE,OTHER,EASTERN,Dunbar-Broadway
4/1/2015,2A,6600 MORAVIA PARK DR,RAPE,OTHER,NORTHEASTERN,Pulaski Industrial Area
3/31/2015,2A,1300 WELDON AVE,RAPE,OTHER,NORTHERN,Medfield
3/28/2015,2A,1600 GWYNNS FALLS PKWY,RAPE,OTHER,WESTERN,Parkview/Woodbrook
3/25/2015,2A,6900 PARK HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Fallstaff
3/24/2015,2A,0 S GREENE ST,RAPE,OTHER,CENTRAL,University Of Maryland
3/24/2015,2A,5000 DICKEY HILL RD,RAPE,OTHER,SOUTHWESTERN,Wakefield
3/24/2015,2A,200 E UNIVERSITY PKWY,RAPE,OTHER,NORTHERN,Charles Village
3/24/2015,2A,0 HILTON RD,RAPE,OTHER,NORTHWESTERN,East Arlington
3/18/2015,2A,1000 STODDARD CT,RAPE,OTHER,CENTRAL,Upton
3/18/2015,2A,1000 STODDARD CT,RAPE,OTHER,CENTRAL,Upton
3/17/2015,2A,0 N HIGHLAND AVE,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
3/17/2015,2B,100 S MOUNT ST,RAPE,,SOUTHERN,Union Square
3/17/2015,2A,800 N CHESTER ST,RAPE,OTHER,EASTERN,Middle East
3/17/2015,2A,2400 W BELVEDERE AVE,RAPE,OTHER,NORTHERN,Levindale
3/14/2015,2A,800 ABBOTT CT,RAPE,OTHER,EASTERN,Oldtown
3/13/2015,2A,3900 8TH ST,RAPE,OTHER,SOUTHERN,Brooklyn
3/12/2015,2A,400 N HILTON ST,RAPE,OTHER,SOUTHWESTERN,Lower Edmondson Village
3/12/2015,2A,2600 E MONUMENT ST,RAPE,OTHER,EASTERN,Madison-Eastend
3/11/2015,2B,2500 SOUTHDENE AVE,RAPE,,SOUTHERN,Lakeland
3/10/2015,2A,1100 E BALTIMORE ST,RAPE,OTHER,SOUTHEASTERN,Jonestown
3/10/2015,2A,100 N GAY ST,RAPE,OTHER,CENTRAL,Downtown
3/9/2015,2A,1900 N PULASKI ST,RAPE,OTHER,WESTERN,Mondawmin
3/8/2015,2A,1400 IMLA ST,RAPE,OTHER,SOUTHEASTERN,O'Donnell Heights
3/6/2015,2A,200 SAINT PAUL PL,RAPE,OTHER,CENTRAL,Downtown
3/4/2015,2A,4400 LAPLATA AVE,RAPE,OTHER,NORTHERN,Medfield
3/4/2015,2A,500 W NORTH AVE,RAPE,OTHER,CENTRAL,Reservoir Hill
3/4/2015,2A,3300 ELM AVE,RAPE,OTHER,NORTHERN,Hampden
3/3/2015,2A,300 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Downtown
2/25/2015,2A,2400 LAKEVIEW AV,RAPE,OTHER,CENTRAL,Reservoir Hill
2/25/2015,2A,1700 E COLD SPRING LA,RAPE,OTHER,NORTHEASTERN,Stonewood-Pentwood-Winsto
2/23/2015,2A,3600 W BELVEDERE AV,RAPE,OTHER,NORTHWESTERN,Arlington
2/23/2015,2A,5600 WOODMONT AV,RAPE,OTHER,NORTHEASTERN,Woodbourne Heights
2/18/2015,2B,2800 N DUKELAND ST,RAPE,,NORTHWESTERN,Hanlon-Longwood
2/17/2015,2A,4700 HAZELWOOD AV,RAPE,OTHER,NORTHEASTERN,Frankford
2/17/2015,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
2/9/2015,2A,2600 WOODLAND AV,RAPE,OTHER,NORTHERN,Cylburn
2/4/2015,2A,1300 THAMES ST,RAPE,OTHER,SOUTHEASTERN,Fells Point
2/4/2015,2A,200 W CHASE ST,RAPE,OTHER,CENTRAL,Mid-Town Belvedere
2/2/2015,2A,2100 MARYLAND AVE,RAPE,OTHER,NORTHERN,Charles North
2/2/2015,2A,3600 ECHODALE AV,RAPE,OTHER,NORTHEASTERN,Waltherson
1/29/2015,2B,1400 N WELDON PL,RAPE,,NORTHERN,Medfield
1/27/2015,2A,700 SPRINGFIELD AV,RAPE,OTHER,NORTHERN,Pen Lucy
1/27/2015,2A,2700 TALBOT RD,RAPE,OTHER,NORTHWESTERN,Windsor Hills
1/21/2015,2A,800 W SARATOGA ST,RAPE,OTHER,WESTERN,Poppleton
1/21/2015,2A,3300 N CHARLES ST,RAPE,OTHER,NORTHERN,Charles Village
1/18/2015,2A,1700 PRESSTMAN ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
1/18/2015,2A,700 DRUID PARK LAKE DR,RAPE,OTHER,NORTHERN,Reservoir Hill
1/14/2015,2B,2700 CLAFLIN CT,RAPE,,SOUTHERN,Cherry Hill
1/14/2015,2A,3700 MOUNT PLEASANT AV,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
1/13/2015,2A,400 CATHEDRAL ST,RAPE,OTHER,CENTRAL,Downtown
1/12/2015,2A,1100 ANDOVER RD,RAPE,OTHER,NORTHEASTERN,Ednor Gardens-Lakeside
1/10/2015,2A,900 W LEXINGTON ST,RAPE,OTHER,WESTERN,Poppleton
1/7/2015,2A,3100 MARECO AV,RAPE,OTHER,NORTHEASTERN,Belair-Edison
1/2/2015,2A,1000 ARION PARK RD,RAPE,OTHER,SOUTHWESTERN,Oaklee
1/1/2015,2A,2000 HOLLINS ST,RAPE,OTHER,SOUTHWESTERN,Boyd-Booth
12/29/2014,2A,2100 ETTING ST,RAPE,OTHER,CENTRAL,Druid Heights
12/29/2014,2A,300 HERRING CT,RAPE,OTHER,SOUTHEASTERN,Perkins Homes
12/29/2014,2A,1400 WINSTON AV,RAPE,OTHER,NORTHEASTERN,New Northwood
12/27/2014,2A,800 N ARLINGTON AVE,RAPE,OTHER,WESTERN,Harlem Park
12/24/2014,2A,1800 MOUNT ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
12/23/2014,2A,1800 MCKEAN AV,RAPE,OTHER,WESTERN,Sandtown-Winchester
12/15/2014,2A,6100 FAIRDEL AV,RAPE,OTHER,NORTHEASTERN,Glenham-Belhar
12/14/2014,2A,100 S REGESTER ST,RAPE,OTHER,SOUTHEASTERN,Upper Fells Point
12/13/2014,2A,1600 GWYNNS FALLS PW,RAPE,OTHER,WESTERN,Parkview/Woodbrook
12/12/2014,2A,4100 MARIBAN,RAPE,OTHER,SOUTHERN,Brooklyn
12/12/2014,2A,4100 MARIBAN,RAPE,OTHER,SOUTHERN,Brooklyn
12/10/2014,2A,1600 W LEXINGTON ST,RAPE,OTHER,WESTERN,Franklin Square
12/9/2014,2A,4100 LIBERTY HGTS AV,RAPE,OTHER,NORTHWESTERN,Central Forest Park
12/8/2014,2B,5100 CRAIG AV,RAPE,,NORTHERN,Winston-Govans
12/3/2014,2A,1000 VINE ST,RAPE,OTHER,WESTERN,Poppleton
12/3/2014,2A,200 S BETHEL ST,RAPE,OTHER,SOUTHEASTERN,Dunbar-Broadway
12/2/2014,2A,300 ST PAUL PL,RAPE,OTHER,CENTRAL,Downtown
12/2/2014,2B,1000 N MONROE ST,RAPE,,WESTERN,Sandtown-Winchester
12/2/2014,2B,400 N MONTFORD AV,RAPE,,SOUTHEASTERN,McElderry Park
12/1/2014,2A,1800 ORLEANS ST,RAPE,OTHER,EASTERN,Dunbar-Broadway
11/29/2014,2A,1800 N MILTON AV,RAPE,OTHER,EASTERN,Berea
11/28/2014,2A,1700 N REGESTER ST,RAPE,OTHER,EASTERN,Broadway East
11/25/2014,2A,700 W SARATOGA ST,RAPE,OTHER,CENTRAL,Poppleton
11/23/2014,2B,3200 GULFPORT DR,RAPE,,SOUTHERN,Cherry Hill
11/23/2014,2A,4000 BOARMAN AV,RAPE,OTHER,NORTHWESTERN,Dorchester
11/22/2014,2A,5100 CRAIG AV,RAPE,OTHER,NORTHERN,Winston-Govans
11/20/2014,2A,900 N CALVERT ST,RAPE,OTHER,CENTRAL,Mount Vernon
11/20/2014,2A,1000 W LANVALE ST,RAPE,OTHER,WESTERN,Harlem Park
11/19/2014,2A,600 OLDHAM ST,RAPE,OTHER,SOUTHEASTERN,Greektown
11/18/2014,2A,1300 W LANVALE ST,RAPE,OTHER,WESTERN,Harlem Park
11/13/2014,2A,4200 SHAMROCK AV,RAPE,OTHER,NORTHEASTERN,Belair-Edison
11/10/2014,2A,3900 LIBERTY HGTS AV,RAPE,OTHER,NORTHWESTERN,Dorchester
11/10/2014,2A,6600 VINCENT LA,RAPE,OTHER,NORTHWESTERN,Reisterstown Station
11/8/2014,2A,4500 MARY AVE,RAPE,OTHER,NORTHEASTERN,Cedmont
11/4/2014,2A,700 RESERVOIR ST,RAPE,OTHER,CENTRAL,Reservoir Hill
11/4/2014,2A,500 E 25TH ST,RAPE,OTHER,NORTHERN,Better Waverly
11/3/2014,2B,1200 BEAUMONT AV,RAPE,,NORTHEASTERN,New Northwood
11/2/2014,2A,2900 ST PAUL ST,RAPE,OTHER,NORTHERN,Charles Village
