CrimeDate,CrimeCode,Location,Description,Weapon,District,Neighborhood
4/29/2013,1K,100 N FREMONT AV,HOMICIDE,KNIFE,WESTERN,Poppleton
4/28/2013,1F,2800 ERDMAN AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
4/25/2013,1F,3100 PELHAM AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
4/25/2013,1F,4000 RIDGECROFT RD,HOMICIDE,FIREARM,NORTHEASTERN,Waltherson
4/20/2013,1K,0 E TRENTON ST,HOMICIDE,KNIFE,CENTRAL,Charles North
4/19/2013,1F,400 PRESSTMAN ST,HOMICIDE,FIREARM,CENTRAL,Druid Heights
4/19/2013,1F,2700 JEFFERSON ST,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
4/18/2013,1F,1700 HOMESTEAD ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
4/16/2013,1F,3800 CLIFTON AV,HOMICIDE,FIREARM,SOUTHWESTERN,Fairmont
4/12/2013,1F,2700 KINSEY AV,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
4/10/2013,1F,800 VINE ST,HOMICIDE,FIREARM,WESTERN,Poppleton
4/9/2013,1O,1600 CYPRESS ST,HOMICIDE,OTHER,SOUTHERN,Curtis Bay
4/8/2013,1K,4100 GROVELAND AV,HOMICIDE,KNIFE,NORTHWESTERN,West Arlington
4/8/2013,1F,300 S PAYSON ST,HOMICIDE,FIREARM,SOUTHERN,Carrollton Ridge
4/7/2013,1K,400 E PRATT ST,HOMICIDE,KNIFE,CENTRAL,Inner Harbor
4/5/2013,1F,3600 OLD YORK RD,HOMICIDE,FIREARM,NORTHERN,Waverly
4/3/2013,1F,2200 BARCLAY ST,HOMICIDE,FIREARM,EASTERN,Barclay
4/1/2013,1F,1900 N BENTALOU ST,HOMICIDE,FIREARM,WESTERN,Mondawmin
4/1/2013,1O,5600 MIDWOOD AV,HOMICIDE,OTHER,NORTHERN,Cameron Village
3/31/2013,1F,1600 E 29TH ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
3/29/2013,1F,1300 E LANVALE ST,HOMICIDE,FIREARM,EASTERN,Oliver
3/28/2013,1F,1300 CARROLL ST,HOMICIDE,FIREARM,SOUTHERN,Washington Village/Pigtow
3/19/2013,1F,300 WILSON ST,HOMICIDE,FIREARM,CENTRAL,Madison Park
3/19/2013,1F,2200 N FULTON AV,HOMICIDE,FIREARM,WESTERN,Parkview/Woodbrook
3/19/2013,1F,2200 N FULTON AV,HOMICIDE,FIREARM,WESTERN,Parkview/Woodbrook
3/19/2013,1F,2200 N FULTON AV,HOMICIDE,FIREARM,WESTERN,Parkview/Woodbrook
3/18/2013,1F,3000 WINDSOR AV,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
3/18/2013,1F,2700 FOX ST,HOMICIDE,FIREARM,NORTHERN,Remington
3/17/2013,1F,3700 MANCHESTER AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
3/17/2013,1F,1800 RUXTON AV,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
3/17/2013,1K,600 FALLSWAY,HOMICIDE,KNIFE,EASTERN,Penn-Fallsway
3/14/2013,1K,2600 WEGWORTH LA,HOMICIDE,KNIFE,SOUTHERN,Lakeland
3/8/2013,1K,600 S FULTON AV,HOMICIDE,KNIFE,SOUTHERN,Carrollton Ridge
3/4/2013,1F,2900 MOSHER ST,HOMICIDE,FIREARM,SOUTHWESTERN,Franklintown Road
3/3/2013,1F,1900 WALBROOK AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
3/3/2013,1K,3100 MILFORD AV,HOMICIDE,KNIFE,NORTHWESTERN,Howard Park
3/2/2013,1F,1800 PRESBURY ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
3/2/2013,1F,300 E 22 1/2 ST,HOMICIDE,FIREARM,EASTERN,Barclay
3/2/2013,1F,1100 BARCLAY ST,HOMICIDE,FIREARM,EASTERN,Johnston Square
2/24/2013,1F,1700 MONTPELIER ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
2/24/2013,1F,1700 MONTPELIER ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
2/22/2013,1F,2000 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Mondawmin
2/22/2013,1F,2000 N MONROE ST,HOMICIDE,FIREARM,WESTERN,Mondawmin
2/21/2013,1F,500 N FREMONT AV,HOMICIDE,FIREARM,WESTERN,Harlem Park
2/19/2013,1F,3900 FRISBY ST,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
2/18/2013,1F,4300 ADELLE TER,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
2/11/2013,1F,1100 N STRICKER ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
2/8/2013,1O,5700 HIGHGATE DR,HOMICIDE,OTHER,NORTHWESTERN,Glen
2/5/2013,1K,0 N HOWARD ST,HOMICIDE,KNIFE,CENTRAL,Downtown
2/4/2013,1K,200 E FAYETTE ST,HOMICIDE,KNIFE,CENTRAL,Downtown
2/3/2013,1F,1600 MC KEAN AV,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
2/3/2013,1F,0 WHEELER AV,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
2/2/2013,1F,3400 REISTERSTOWN RD,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
2/1/2013,1F,100 N BENTALOU ST,HOMICIDE,FIREARM,WESTERN,Penrose/Fayette Street Ou
1/30/2013,1F,4600 LAUREL AV,HOMICIDE,FIREARM,NORTHERN,Cylburn
1/29/2013,1F,2600 SOUTHERN AV,HOMICIDE,FIREARM,NORTHEASTERN,Lauraville
1/28/2013,1F,1500 STONEWOOD RD,HOMICIDE,FIREARM,NORTHEASTERN,Stonewood-Pentwood-Winsto
1/27/2013,1F,400 PARKSLEY AV,HOMICIDE,FIREARM,SOUTHWESTERN,Gwynns Falls
1/22/2013,1F,600 N MILTON AV,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
1/18/2013,1K,300 E NORTH AV,HOMICIDE,KNIFE,EASTERN,Greenmount West
1/16/2013,1F,3700 OLD FREDERICK RD,HOMICIDE,FIREARM,SOUTHWESTERN,Uplands
1/15/2013,1F,3900 W MULBERRY ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
1/13/2013,1F,2100 W NORTH AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
1/12/2013,1F,200 N FRANKLINTOWN RD,HOMICIDE,FIREARM,SOUTHWESTERN,Penrose/Fayette Street Ou
1/11/2013,1K,5400 YORK RD,HOMICIDE,KNIFE,NORTHERN,Mid-Govans
1/11/2013,1F,2300 W LANVALE ST,HOMICIDE,FIREARM,WESTERN,Evergreen Lawn
1/11/2013,1F,3500 5TH ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
1/3/2013,1O,5600 SAGRA RD,HOMICIDE,OTHER,NORTHEASTERN,Woodbourne Heights
12/31/2012,1F,2100 BRYANT AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
12/28/2012,1F,2500 WOODBROOK AV,HOMICIDE,FIREARM,WESTERN,Penn North
12/24/2012,1F,1100 WEBB CT,HOMICIDE,FIREARM,EASTERN,Oldtown
12/20/2012,1K,200 ATHOLGATE LA,HOMICIDE,KNIFE,SOUTHWESTERN,Ten Hills
12/17/2012,1F,1700 GWYNNS FALLS PKWY,HOMICIDE,FIREARM,WESTERN,Parkview/Woodbrook
12/16/2012,1F,2800 WINWOOD CT,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
12/15/2012,1F,1000 MADISON AV,HOMICIDE,FIREARM,CENTRAL,Upton
12/13/2012,1F,3200 LYNDHURST AV,HOMICIDE,FIREARM,NORTHWESTERN,West Forest Park
12/10/2012,1F,1500 SHIELDS PL,HOMICIDE,FIREARM,CENTRAL,Upton
12/8/2012,1F,800 BROOKS LA,HOMICIDE,FIREARM,CENTRAL,Reservoir Hill
12/7/2012,1F,2300 WESTWOOD AV,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
12/7/2012,1K,1800 N FULTON AV,HOMICIDE,KNIFE,WESTERN,Sandtown-Winchester
12/6/2012,1O,5300 FRANKFORD AV,HOMICIDE,OTHER,NORTHEASTERN,Frankford
12/2/2012,1K,1400 BROENING HWY,HOMICIDE,KNIFE,SOUTHEASTERN,Medford
12/1/2012,1K,400 N DUNCAN ST,HOMICIDE,KNIFE,EASTERN,CARE
11/26/2012,1O,300 E 22ND ST,HOMICIDE,OTHER,EASTERN,Barclay
11/25/2012,1F,500 N CALHOUN ST,HOMICIDE,FIREARM,WESTERN,Harlem Park
11/25/2012,1F,2200 BARCLAY ST,HOMICIDE,FIREARM,EASTERN,Barclay
11/24/2012,1F,1300 LAURENS ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
11/22/2012,1F,2000 N FOREST PARK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Franklintown
11/21/2012,1F,2800 BOARMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
11/20/2012,1F,2700 GREENMOUNT AV,HOMICIDE,FIREARM,NORTHERN,Harwood
11/18/2012,1F,3900 WOODHAVEN AV,HOMICIDE,FIREARM,NORTHWESTERN,Concerned Citizens Of For
11/16/2012,1F,3000 ELGIN AV,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
11/14/2012,1F,2700 FENWICK AV,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
11/13/2012,1F,2500 W LAFAYETTE AV,HOMICIDE,FIREARM,WESTERN,Evergreen Lawn
11/13/2012,1F,2500 W LAFAYETTE AV,HOMICIDE,FIREARM,WESTERN,Evergreen Lawn
11/12/2012,1K,1800 RUTLAND AV,HOMICIDE,KNIFE,EASTERN,Broadway East
11/8/2012,1F,5100 GOODNOW RD,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
11/6/2012,1F,3000 FREDERICK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Carroll-South Hilton
11/5/2012,1K,1200 WASHINGTON BLVD,HOMICIDE,KNIFE,SOUTHERN,Washington Village/Pigtow
11/4/2012,1F,3100 ARTABAN PL,HOMICIDE,FIREARM,NORTHWESTERN,Hanlon-Longwood
11/3/2012,1F,1200 LINWORTH AV,HOMICIDE,FIREARM,NORTHEASTERN,New Northwood
11/3/2012,1F,600 N LAKEWOOD AV,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
11/1/2012,1F,2600 E MONUMENT ST,HOMICIDE,FIREARM,EASTERN,Madison-Eastend
10/31/2012,1F,6000 MARJORIE LA,HOMICIDE,FIREARM,NORTHERN,Evesham Park
10/31/2012,1F,5300 CARRIAGE CT,HOMICIDE,FIREARM,SOUTHWESTERN,Westgate
10/30/2012,1F,1100 HOMEWOOD AV,HOMICIDE,FIREARM,EASTERN,Johnston Square
10/25/2012,1F,2200 ANNAPOLIS RD,HOMICIDE,FIREARM,SOUTHERN,Westport
10/24/2012,1F,1400 E PRESTON ST,HOMICIDE,FIREARM,EASTERN,Oliver
10/24/2012,1F,2700 MARBOURNE AV,HOMICIDE,FIREARM,SOUTHERN,Lakeland
10/20/2012,1F,3100 GARRISON BLVD,HOMICIDE,FIREARM,NORTHWESTERN,Concerned Citizens Of For
10/20/2012,1F,2500 E HOFFMAN ST,HOMICIDE,FIREARM,EASTERN,Berea
10/14/2012,1F,3000 E BALTIMORE ST,HOMICIDE,FIREARM,SOUTHEASTERN,Patterson Park Neighborho
10/12/2012,1F,300 E 26TH ST,HOMICIDE,FIREARM,NORTHERN,Harwood
10/11/2012,1F,2300 N CHARLES ST,HOMICIDE,FIREARM,NORTHERN,Old Goucher
10/8/2012,1F,600 DUMBARTON AV,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
10/7/2012,1F,6200 FAIRLAWN AV,HOMICIDE,FIREARM,NORTHWESTERN,Reisterstown Station
10/3/2012,1F,200 N FULTON AV,HOMICIDE,FIREARM,WESTERN,Franklin Square
10/3/2012,1F,1800 W LANVALE ST,HOMICIDE,FIREARM,WESTERN,Harlem Park
10/1/2012,1F,2800 QUANTICO AV,HOMICIDE,FIREARM,NORTHWESTERN,Towanda-Grantley
9/30/2012,1F,600 N BELNORD AV,HOMICIDE,FIREARM,SOUTHEASTERN,McElderry Park
9/28/2012,1F,200 REEDBIRD AV,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
9/27/2012,1F,300 S AUGUSTA AV,HOMICIDE,FIREARM,SOUTHWESTERN,Irvington
9/26/2012,1F,3600 OLD YORK RD,HOMICIDE,FIREARM,NORTHERN,Waverly
9/25/2012,1F,1800 MOSHER ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
9/24/2012,1F,0 N LINWOOD AV,HOMICIDE,FIREARM,SOUTHEASTERN,Patterson Park Neighborho
9/24/2012,1F,200 S PULASKI ST,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
9/23/2012,1F,3000 CHESTERFIELD AV,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
9/23/2012,1F,2700 MURA ST,HOMICIDE,FIREARM,EASTERN,Berea
9/22/2012,1F,600 DUMBARTON AV,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
9/21/2012,1K,2700 W NORTH AV,HOMICIDE,KNIFE,SOUTHWESTERN,Coppin Heights/Ash-Co-Eas
9/20/2012,1F,1700 PRESSTMAN ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
9/18/2012,1F,500 N GAY ST,HOMICIDE,FIREARM,EASTERN,Penn-Fallsway
9/17/2012,1F,2800 CHESTERFIELD AV,HOMICIDE,FIREARM,NORTHEASTERN,Herring Run Park
9/15/2012,1F,500 COVENTRY RD,HOMICIDE,FIREARM,SOUTHWESTERN,Beechfield
9/8/2012,1F,2600 KENT ST,HOMICIDE,FIREARM,SOUTHERN,Westport
9/8/2012,1F,400 GOLD ST,HOMICIDE,FIREARM,CENTRAL,Druid Heights
9/6/2012,1F,1400 HOLBROOK ST,HOMICIDE,FIREARM,EASTERN,Oliver
9/4/2012,1F,5400 SEWARD AV,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
9/3/2012,1F,5600 FRANKFORD AV,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
9/3/2012,1F,200 S EATON ST,HOMICIDE,FIREARM,SOUTHEASTERN,Highlandtown
9/3/2012,1F,2600 BOONE ST,HOMICIDE,FIREARM,NORTHERN,Better Waverly
9/3/2012,1F,2700 BERYL AV,HOMICIDE,FIREARM,EASTERN,Biddle Street
9/2/2012,1F,4800 THE ALAMEDA,HOMICIDE,FIREARM,NORTHERN,New Northwood
9/1/2012,1F,1300 N LAKEWOOD AV,HOMICIDE,FIREARM,EASTERN,Berea
8/30/2012,1F,2900 ROCKROSE AV,HOMICIDE,FIREARM,NORTHWESTERN,Park Circle
8/24/2012,1K,600 BRISBANE RD,HOMICIDE,KNIFE,SOUTHWESTERN,Beechfield
8/23/2012,1O,100 W 29TH ST,HOMICIDE,OTHER,NORTHERN,Charles Village
8/23/2012,1F,4400 MOUNTVIEW RD,HOMICIDE,FIREARM,SOUTHWESTERN,Uplands
8/22/2012,1K,1700 N CAREY ST,HOMICIDE,KNIFE,WESTERN,Penn North
8/21/2012,1F,1700 COLE ST,HOMICIDE,FIREARM,SOUTHERN,New Southwest/Mount Clare
8/21/2012,1O,1900 WALBROOK AV,HOMICIDE,OTHER,WESTERN,Mondawmin
8/20/2012,1F,3200 WALBROOK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Walbrook
8/17/2012,1F,4200 HAMILTON AV,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
8/17/2012,1F,4200 HAMILTON AV,HOMICIDE,FIREARM,NORTHEASTERN,Frankford
8/16/2012,1F,600 LINNARD ST,HOMICIDE,FIREARM,SOUTHWESTERN,Edgewood
8/16/2012,1F,600 LINNARD ST,HOMICIDE,FIREARM,SOUTHWESTERN,Edgewood
8/12/2012,1O,3300 GARRISON BLVD,HOMICIDE,OTHER,NORTHWESTERN,Central Forest Park
8/10/2012,1F,0 E CHASE ST,HOMICIDE,FIREARM,CENTRAL,Mid-Town Belvedere
8/6/2012,1F,2700 GILES RD,HOMICIDE,FIREARM,SOUTHERN,Cherry Hill
8/4/2012,1F,3000 W GARRISON AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
8/3/2012,1F,3000 ROSEDALE CT,HOMICIDE,FIREARM,SOUTHWESTERN,Rosemont
8/2/2012,1F,4400 PARKTON ST,HOMICIDE,FIREARM,SOUTHWESTERN,Yale Heights
8/1/2012,1K,5100 REISTERSTOWN RD,HOMICIDE,KNIFE,NORTHWESTERN,Langston Hughes
8/1/2012,1F,1200 POPLAR GROVE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Franklintown Road
7/31/2012,1F,2500 FREDERICK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
7/30/2012,1O,1800 W NORTH AV,HOMICIDE,OTHER,WESTERN,Mondawmin
7/28/2012,1F,1400 POPLAR GROVE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Northwest Community Actio
7/27/2012,1F,1200 N CAROLINE ST,HOMICIDE,FIREARM,EASTERN,Oliver
7/27/2012,1O,5900 EURITH AV,HOMICIDE,OTHER,NORTHEASTERN,Cedmont
7/26/2012,1F,1000 EVESHAM AV,HOMICIDE,FIREARM,NORTHERN,Chinquapin Park
7/26/2012,1F,1600 N SMALLWOOD ST,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
7/23/2012,1F,1500 MC KEAN AV,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
7/17/2012,1F,4300 6TH ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
7/16/2012,1F,5500 LOTHIAN RD,HOMICIDE,FIREARM,NORTHERN,Mid-Govans
7/10/2012,1F,4100 W FOREST PARK AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Forest Park
7/8/2012,1F,3200 SPAULDING AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
7/6/2012,1F,1000 LEADENHALL ST,HOMICIDE,FIREARM,SOUTHERN,Sharp-Leadenhall
7/5/2012,1F,3400 RAVENWOOD AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
7/5/2012,1F,400 LAURENS ST,HOMICIDE,FIREARM,CENTRAL,Madison Park
7/5/2012,1F,2300 EUTAW PL,HOMICIDE,FIREARM,CENTRAL,Reservoir Hill
7/3/2012,1F,1400 E PRESTON ST,HOMICIDE,FIREARM,EASTERN,Oliver
6/29/2012,1F,2100 DENISON ST,HOMICIDE,FIREARM,SOUTHWESTERN,Mount Holly
6/26/2012,1F,4600 NORFOLK AV,HOMICIDE,FIREARM,NORTHWESTERN,West Forest Park
6/24/2012,1F,1000 N CENTRAL AV,HOMICIDE,FIREARM,EASTERN,Johnston Square
6/20/2012,1F,4000 BOARMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Dorchester
6/19/2012,1F,2100 W PRATT ST,HOMICIDE,FIREARM,SOUTHWESTERN,Carrollton Ridge
6/14/2012,1O,800 N STRICKER ST,HOMICIDE,OTHER,WESTERN,Harlem Park
6/11/2012,1F,2600 W PATAPSCO AV,HOMICIDE,FIREARM,SOUTHERN,Lakeland
6/8/2012,1F,400 E 21ST ST,HOMICIDE,FIREARM,EASTERN,Barclay
6/5/2012,1F,3600 BEEHLER AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
6/5/2012,1F,4400 PALL MALL RD,HOMICIDE,FIREARM,NORTHERN,Greenspring
6/5/2012,1F,4400 PALL MALL RD,HOMICIDE,FIREARM,NORTHERN,Greenspring
6/4/2012,1F,3400 E LOMBARD ST,HOMICIDE,FIREARM,SOUTHEASTERN,Baltimore Highlands
6/4/2012,1F,5500 BELAIR RD,HOMICIDE,FIREARM,NORTHEASTERN,Waltherson
6/3/2012,1F,4600 PIMLICO RD,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
6/2/2012,1K,1200 E LAFAYETTE AV,HOMICIDE,KNIFE,EASTERN,Oliver
6/2/2012,1F,1400 E FAYETTE ST,HOMICIDE,FIREARM,SOUTHEASTERN,Dunbar-Broadway
5/31/2012,1K,3000 E PRESTON ST,HOMICIDE,KNIFE,EASTERN,Berea
5/29/2012,1F,1100 MYRTLE AV,HOMICIDE,FIREARM,CENTRAL,Upton
5/28/2012,1O,3100 HAMILTON AV,HOMICIDE,OTHER,NORTHEASTERN,Glenham-Belhar
5/28/2012,1K,1200 WOODBOURNE AV,HOMICIDE,KNIFE,NORTHERN,New Northwood
5/28/2012,1O,1600 E COLD SPRING LA,HOMICIDE,OTHER,NORTHEASTERN,Hillen
5/27/2012,1F,2500 W FAYETTE ST,HOMICIDE,FIREARM,SOUTHWESTERN,Shipley Hill
5/26/2012,1F,600 PITCHER ST,HOMICIDE,FIREARM,CENTRAL,Upton
5/26/2012,1F,2500 N EDGECOMBE CIR,HOMICIDE,FIREARM,NORTHERN,Parklane
5/24/2012,1F,2600 E PRESTON ST,HOMICIDE,FIREARM,EASTERN,Berea
5/24/2012,1F,4600 KERNYORK LA,HOMICIDE,FIREARM,NORTHERN,Kernewood
5/23/2012,1F,3300 WESTERWALD AV,HOMICIDE,FIREARM,NORTHERN,Waverly
5/22/2012,1F,600 N CAREY ST,HOMICIDE,FIREARM,WESTERN,Harlem Park
5/18/2012,1F,2600 MATHEWS ST,HOMICIDE,FIREARM,NORTHERN,Better Waverly
5/18/2012,1K,1400 LIMIT AV,HOMICIDE,KNIFE,NORTHEASTERN,Idlewood
5/16/2012,1F,2000 FREDERICK AV,HOMICIDE,FIREARM,SOUTHWESTERN,Boyd-Booth
5/14/2012,1F,1100 N MILTON AV,HOMICIDE,FIREARM,EASTERN,Biddle Street
5/13/2012,1F,1600 E 32ND ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
5/13/2012,1F,1600 GOUGH ST,HOMICIDE,FIREARM,SOUTHEASTERN,Fells Point
5/13/2012,1F,4000 W FRANKLIN ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
5/9/2012,1O,300 WHITRIDGE AV,HOMICIDE,OTHER,NORTHERN,Harwood
5/8/2012,1F,3400 PIEDMONT AV,HOMICIDE,FIREARM,NORTHWESTERN,Hanlon-Longwood
5/8/2012,1F,1100 E 20TH ST,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
5/8/2012,1F,600 N EUTAW ST,HOMICIDE,FIREARM,CENTRAL,Seton Hill
5/6/2012,1F,3000 OAKLEY AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
5/4/2012,1F,4000 ALTO RD,HOMICIDE,FIREARM,NORTHWESTERN,Windsor Hills
5/3/2012,1O,400 CUMMINGS CT,HOMICIDE,OTHER,CENTRAL,Upton
4/28/2012,1F,3400 RAVENWOOD AV,HOMICIDE,FIREARM,NORTHEASTERN,Four By Four
4/26/2012,1K,400 W SARATOGA ST,HOMICIDE,KNIFE,CENTRAL,Downtown
4/24/2012,1F,4100 NORFOLK AV,HOMICIDE,FIREARM,NORTHWESTERN,West Forest Park
4/23/2012,1F,1500 W NORTH AV,HOMICIDE,FIREARM,WESTERN,Penn North
4/23/2012,1K,5400 HILLBURN AV,HOMICIDE,KNIFE,NORTHEASTERN,Waltherson
4/23/2012,1F,2700 BOARMAN AV,HOMICIDE,FIREARM,NORTHWESTERN,Central Park Heights
4/18/2012,1F,3200 BELAIR RD,HOMICIDE,FIREARM,NORTHEASTERN,Belair-Edison
4/17/2012,1F,1700 N SPRING ST,HOMICIDE,FIREARM,EASTERN,Oliver
4/16/2012,1F,4700 LIBERTY HEIGHTS AV,HOMICIDE,FIREARM,NORTHWESTERN,Howard Park
4/16/2012,1F,1300 AISQUITH ST,HOMICIDE,FIREARM,EASTERN,Oliver
4/14/2012,1F,1900 ETTING ST,HOMICIDE,FIREARM,CENTRAL,Druid Heights
4/14/2012,1F,400 WATTY CT,HOMICIDE,FIREARM,CENTRAL,Upton
4/14/2012,1F,2000 RAYNER AV,HOMICIDE,FIREARM,WESTERN,Midtown-Edmondson
4/9/2012,1F,800 JACK ST,HOMICIDE,FIREARM,SOUTHERN,Brooklyn
4/8/2012,1F,1400 HOLBROOK ST,HOMICIDE,FIREARM,EASTERN,Oliver
4/8/2012,1F,1400 FILLMORE ST,HOMICIDE,FIREARM,NORTHEASTERN,Coldstream Homestead Mont
4/7/2012,1F,1700 N CALHOUN ST,HOMICIDE,FIREARM,WESTERN,Sandtown-Winchester
4/2/2012,1F,900 BELGIAN AV,HOMICIDE,FIREARM,NORTHERN,Pen Lucy
4/1/2012,1F,1000 E 22ND ST,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
4/1/2012,1F,1100 E BELVEDERE AV,HOMICIDE,FIREARM,NORTHERN,Glen Oaks
3/30/2012,1F,900 VALLEY ST,HOMICIDE,FIREARM,EASTERN,Oldtown
3/27/2012,1F,6200 PIONEER DR,HOMICIDE,FIREARM,NORTHEASTERN,Hamilton Hills
3/25/2012,1F,4100 IDAHO AV,HOMICIDE,FIREARM,NORTHEASTERN,Waltherson
3/25/2012,1O,3000 BAKER ST,HOMICIDE,OTHER,SOUTHWESTERN,Rosemont
3/24/2012,1F,800 W FAYETTE ST,HOMICIDE,FIREARM,WESTERN,Poppleton
3/23/2012,1F,500 E 21ST ST,HOMICIDE,FIREARM,EASTERN,East Baltimore Midway
3/21/2012,1F,1400 TRACTION ST,HOMICIDE,FIREARM,WESTERN,Penn North
3/20/2012,1F,1800 ASHBURTON ST,HOMICIDE,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas
3/19/2012,1F,6400 E PRATT ST,HOMICIDE,FIREARM,SOUTHEASTERN,Hopkins Bayview
3/16/2012,1F,3500 W BELVEDERE AV,HOMICIDE,FIREARM,NORTHWESTERN,Arlington
3/16/2012,1F,2300 E CHASE ST,HOMICIDE,FIREARM,EASTERN,Biddle Street
3/13/2012,1F,900 N PORT ST,HOMICIDE,FIREARM,EASTERN,Milton-Montford
3/10/2012,1F,1000 E HOFFMAN ST,HOMICIDE,FIREARM,EASTERN,Oliver
3/7/2012,1F,2200 W NORTH AV,HOMICIDE,FIREARM,WESTERN,Mondawmin
3/5/2012,1F,3500 W MULBERRY ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
3/5/2012,1F,3500 W MULBERRY ST,HOMICIDE,FIREARM,SOUTHWESTERN,Allendale
3/4/2012,1F,400 OXFORD CT,HOMICIDE,FIREARM,CENTRAL,Upton
3/4/2012,1F,1600 DARLEY AV,HOMICIDE,FIREARM,EASTERN,Darley Park
3/4/2012,1F,4500 MARBLE HALL RD,HOMICIDE,FIREARM,NORTHEASTERN,New Northwood
2/29/2012,1F,4500 WINDSOR MILL RD,HOMICIDE,FIREARM,SOUTHWESTERN,Wakefield
2/27/2012,1O,3400 CALLAWAY AV,HOMICIDE,OTHER,NORTHWESTERN,Ashburton
2/25/2012,1K,400 N KENWOOD AV,HOMICIDE,KNIFE,SOUTHEASTERN,McElderry Park
2/23/2012,1F,2200 N FULTON AV,HOMICIDE,FIREARM,WESTERN,Parkview/Woodbrook
2/19/2012,1K,1300 Mc Henry St,HOMICIDE,KNIFE,SOUTHERN,New Southwest/Mount Clare
2/13/2012,1F,2800 GREENMOUNT AV,HOMICIDE,FIREARM,NORTHERN,Better Waverly
2/12/2012,1F,5900 LACLEDE RD,HOMICIDE,FIREARM,NORTHEASTERN,Cedonia
