callDateTime,priority,district,description,callNumber,incidentLocation
01/20/2016 04:02:00 AM,Medium,CD,FAMILY DISTURB,P160200359,500 MANSE CT
01/19/2016 08:06:00 PM,Medium,SD,FAMILY DISTURB,P160192767,1000 CHURCH ST
01/19/2016 08:32:00 PM,Medium,SW,FAMILY DISTURB,P160192842,4600 PARKTON ST
01/23/2016 09:53:00 PM,Medium,ND,FAMILY DISTURB,P160231526,2500 WOODLAND AV
01/19/2016 08:21:00 PM,Medium,NW,FAMILY DISTURB,P160192813,3600 GARRISON BL
01/19/2016 08:44:00 PM,Medium,NE,FAMILY DISTURB,P160192871,3600 KENYON AV
01/19/2016 08:43:00 PM,Medium,WD,FAMILY DISTURB,P160192872,1900 N PAYSON ST
01/20/2016 12:15:00 AM,Medium,NW,FAMILY DISTURB,P160200044,4700 WAKEFIELD RD
01/20/2016 12:13:00 AM,Medium,NE,FAMILY DISTURB,P160200033,2600 CECIL AV
01/19/2016 09:10:00 PM,Medium,SD,FAMILY DISTURB,P160192941,3400 SPELMAN RD
01/19/2016 09:24:00 PM,Medium,WD,FAMILY DISTURB,P160192978,1900 N PAYSON ST
01/19/2016 09:30:00 PM,Medium,SD,FAMILY DISTURB,P160192992,3400 SPELMAN RD
01/19/2016 09:19:00 PM,Medium,WD,FAMILY DISTURB,P160192966,2600 PENNSYLVANIA AV
01/19/2016 10:21:00 PM,Medium,ED,FAMILY DISTURB,P160193099,200 N PATTERSON PARK AV
01/19/2016 10:29:00 PM,Medium,WD,FAMILY DISTURB,P160193115,900 W LEXINGTON ST
01/19/2016 10:36:00 PM,Medium,WD,FAMILY DISTURB,P160193132,1600 N CALHOUN ST
01/19/2016 10:39:00 PM,Medium,SD,FAMILY DISTURB,P160193141,800 CLINTWOOD CT
01/19/2016 11:12:00 PM,Medium,ED,FAMILY DISTURB,P160193211,700 E 21ST ST
01/19/2016 11:01:00 PM,Medium,WD,FAMILY DISTURB,P160193186,1600 LORMAN CT
01/19/2016 11:19:00 PM,Medium,ND,FAMILY DISTURB,P160193229,100 W 29TH ST
01/19/2016 11:18:00 PM,Medium,SD,FAMILY DISTURB,P160193227,1200 RIVERSIDE AV
01/19/2016 11:46:00 PM,Medium,NW,FAMILY DISTURB,P160193299,2900 FENDALL RD
01/20/2016 12:14:00 AM,Medium,SW,FAMILY DISTURB,P160200052,600 LUCIA AV
01/20/2016 12:32:00 AM,Medium,WD,FAMILY DISTURB,P160200079,1600 N CALHOUN ST
01/20/2016 01:02:00 AM,Medium,NE,FAMILY DISTURB,P160200118,1700 HOMESTEAD ST
01/20/2016 01:31:00 AM,Medium,ED,FAMILY DISTURB,P160200171,1200 N MILTON AV
01/20/2016 02:45:00 AM,Medium,NE,FAMILY DISTURB,P160200290,1600 NORTHGATE RD
01/20/2016 03:30:00 AM,Medium,CD,FAMILY DISTURB,P160200334,500 E PRATT ST
01/20/2016 03:12:00 AM,Medium,NE,FAMILY DISTURB,P160200317,1600 NORTHGATE RD
01/20/2016 03:24:00 AM,Medium,ED,FAMILY DISTURB,P160200328,500 E PRESTON ST
01/20/2016 05:27:00 AM,Medium,WD,FAMILY DISTURB,P160200436,300 N FULTON AV
01/20/2016 07:36:00 AM,Medium,SW,FAMILY DISTURB,P160200561,2700 WINCHESTER ST
01/20/2016 08:03:00 AM,Medium,SW,FAMILY DISTURB,P160200626,4900 FREDERICK AV
01/20/2016 08:37:00 AM,Medium,SD,FAMILY DISTURB,P160200706,2700 HARLEM AV
01/20/2016 08:34:00 AM,Medium,NE,FAMILY DISTURB,P160200701,3500 BELAIR RD
01/20/2016 08:58:00 AM,Medium,NE,FAMILY DISTURB,P160200757,3500 LYNDALE AV
01/20/2016 10:07:00 AM,Medium,ED,FAMILY DISTURB,P160200927,1200 E NORTH AV
01/20/2016 10:25:00 AM,Medium,NE,FAMILY DISTURB,P160200984,1600 E 28TH ST
01/20/2016 11:25:00 AM,Medium,SW,FAMILY DISTURB,P160201151,400 S PULASKI ST
01/20/2016 11:56:00 AM,Medium,NW,FAMILY DISTURB,P160201246,3500 WOODLAND AV
01/20/2016 12:10:00 PM,Medium,SW,FAMILY DISTURB,P160201291,2100 ASHTON ST
01/20/2016 12:23:00 PM,Medium,SD,FAMILY DISTURB,P160201326,1600 CHERRY ST
01/20/2016 02:50:00 PM,Medium,ND,FAMILY DISTURB,P160201751,5800 YORK RD
01/20/2016 12:57:00 PM,Medium,SW,FAMILY DISTURB,P160201435,200 ATHOLGATE LN
01/20/2016 09:49:00 PM,Medium,ED,FAMILY DISTURB,P160202958,2200 MCELDERRY ST
01/20/2016 02:25:00 PM,Medium,NE,FAMILY DISTURB,P160201693,2600 HARFORD RD
01/20/2016 03:27:00 PM,Medium,ND,FAMILY DISTURB,P160201859,5800 YORK RD
01/20/2016 04:04:00 PM,Medium,SE,FAMILY DISTURB,P160201967,100 N LUZERNE AV
01/20/2016 04:11:00 PM,Medium,WD,FAMILY DISTURB,P160201996,2100 PENROSE AV
01/20/2016 04:45:00 PM,Medium,ED,FAMILY DISTURB,P160202097,2700 E OLIVER ST
01/20/2016 04:58:00 PM,Medium,NW,FAMILY DISTURB,P160202136,3900 CLARKS LN
01/20/2016 04:55:00 PM,Medium,ED,FAMILY DISTURB,P160202122,1600 N MILTON AV
01/22/2016 12:55:00 AM,Medium,NE,FAMILY DISTURB,P160220144,4200 ARIZONA AV
01/22/2016 01:23:00 AM,Medium,ED,FAMILY DISTURB,P160220199,1600 RUTLAND AV
01/20/2016 07:21:00 PM,Medium,SW,FAMILY DISTURB,P160202585,300 S BENTALOU ST
01/20/2016 07:36:00 PM,Medium,SW,FAMILY DISTURB,P160202627,1100 WICKLOW RD
01/20/2016 07:48:00 PM,Medium,ED,FAMILY DISTURB,P160202661,1700 GUILFORD AV
01/20/2016 08:12:00 PM,Medium,ND,FAMILY DISTURB,P160202719,300 WHITRIDGE AV
01/20/2016 08:59:00 PM,Medium,NE,FAMILY DISTURB,P160202834,1600 STONEWOOD RD
01/20/2016 08:42:00 PM,Medium,ND,FAMILY DISTURB,P160202811,300 WHITRIDGE AV
01/24/2016 12:03:00 AM,Medium,WD,FAMILY DISTURB,P160240007,2500 LAURETTA AV
01/20/2016 09:04:00 PM,Medium,SW,FAMILY DISTURB,P160202851,5300 CARRIAGE CT
01/20/2016 09:28:00 PM,Medium,SW,FAMILY DISTURB,P160202903,600 LUCIA AV
01/20/2016 09:17:00 PM,Medium,SW,FAMILY DISTURB,P160202878,5300 CARRIAGE CT
01/20/2016 09:21:00 PM,Medium,NE,FAMILY DISTURB,P160202889,3600 NORTHWAY DR
01/20/2016 09:34:00 PM,Medium,ED,FAMILY DISTURB,P160202918,1000 N KENWOOD AV
01/20/2016 09:43:00 PM,Medium,CD,FAMILY DISTURB,P160202938,1200 MADISON AV
01/20/2016 11:22:00 PM,Medium,NW,FAMILY DISTURB,P160203162,5300 HAMLIN AV
01/20/2016 10:57:00 PM,Medium,NW,FAMILY DISTURB,P160203106,5300 BEAUFORT AV
01/20/2016 11:47:00 PM,Medium,CD,FAMILY DISTURB,P160203218,900 PENNSYLVANIA AV
01/21/2016 12:00:00 AM,Medium,SW,FAMILY DISTURB,P160210005,100 STONECROFT RD
01/21/2016 03:57:00 AM,Medium,NW,FAMILY DISTURB,P160210306,4600 PIMLICO RD
01/21/2016 04:20:00 AM,Medium,SD,FAMILY DISTURB,P160210320,1200 SLATER RD
01/21/2016 09:03:00 AM,Medium,WD,FAMILY DISTURB,P160210735,1700 MCKEAN AV
01/21/2016 09:12:00 AM,Medium,WD,FAMILY DISTURB,P160210768,1000 N MONROE ST
01/21/2016 09:06:00 AM,Medium,SW,FAMILY DISTURB,P160210753,4700 SAYER AV
01/21/2016 09:19:00 AM,Medium,NE,FAMILY DISTURB,P160210787,4500 MARBLE HALL RD
01/21/2016 09:17:00 AM,Medium,WD,FAMILY DISTURB,P160210778,1700 MCKEAN AV
01/21/2016 09:26:00 AM,Medium,NE,FAMILY DISTURB,P160210809,4300 LASALLE AV
01/21/2016 09:49:00 AM,Medium,WD,FAMILY DISTURB,P160210866,2700 LAURETTA AV
01/21/2016 09:38:00 AM,Medium,WD,FAMILY DISTURB,P160210832,1800 MOSHER ST
01/21/2016 09:36:00 AM,Medium,NW,FAMILY DISTURB,P160210834,2600 BEETHOVEN AV
01/21/2016 10:20:00 AM,Medium,ED,FAMILY DISTURB,P160210952,700 N LUZERNE AV
01/21/2016 10:25:00 AM,Medium,CD,FAMILY DISTURB,P160210964,1600 DRUID HILL AV
01/21/2016 09:51:00 AM,Medium,ED,FAMILY DISTURB,P160210873,2100 ORLEANS ST
01/21/2016 09:58:00 AM,Medium,SD,FAMILY DISTURB,P160210888,2400 MAISEL CT
01/21/2016 10:09:00 AM,Medium,SW,FAMILY DISTURB,P160210924,3400 EDMONDSON AV
01/21/2016 10:45:00 AM,Medium,NW,FAMILY DISTURB,P160211032,2600 GAGE CT
01/21/2016 10:56:00 AM,Medium,NW,FAMILY DISTURB,P160211056,4000 DOLFIELD AV
01/21/2016 11:09:00 AM,Medium,NE,FAMILY DISTURB,P160211149,4900 CRENSHAW AV
01/21/2016 11:46:00 AM,Medium,NE,FAMILY DISTURB,P160211201,4000 ECHODALE AV
01/21/2016 12:10:00 PM,Medium,WD,FAMILY DISTURB,P160211279,1600 ASHBURTON ST
01/21/2016 12:15:00 PM,Medium,WD,FAMILY DISTURB,P160211296,1400 N CAREY ST
01/21/2016 12:24:00 PM,Medium,SW,FAMILY DISTURB,P160211318,2000 GRIFFIS AV
01/21/2016 12:49:00 PM,Medium,WD,FAMILY DISTURB,P160211396,1700 MCKEAN AV
01/21/2016 02:10:00 PM,Medium,SW,FAMILY DISTURB,P160211618,300 N EDGEWOOD ST
01/21/2016 02:33:00 PM,Medium,CD,FAMILY DISTURB,P160211690,1900 PARK AV
01/21/2016 02:31:00 PM,Medium,NE,FAMILY DISTURB,P160211692,2000 CRESTVIEW RD
01/21/2016 02:51:00 PM,Medium,SE,FAMILY DISTURB,P160211753,200 DOUGLAS CT
01/21/2016 03:17:00 PM,Medium,ND,FAMILY DISTURB,P160211823,500 CHESTNUT HILL AV
01/21/2016 03:31:00 PM,Medium,ND,FAMILY DISTURB,P160211882,700 SPRINGFIELD AV
01/21/2016 03:57:00 PM,Medium,SE,FAMILY DISTURB,P160211954,600 N ROBINSON ST
01/21/2016 03:55:00 PM,Medium,SD,FAMILY DISTURB,P160211944,1900 W LOMBARD ST
01/21/2016 04:06:00 PM,Medium,SW,FAMILY DISTURB,P160211978,4900 ALSON DR
01/21/2016 04:46:00 PM,Medium,NE,FAMILY DISTURB,P160212094,900 QUANTRIL WY
01/21/2016 04:44:00 PM,Medium,NE,FAMILY DISTURB,P160212093,4000 GLENARM AV
01/21/2016 05:21:00 PM,Medium,NE,FAMILY DISTURB,P160212202,1900 E 32ND ST
01/21/2016 06:12:00 PM,Medium,NW,FAMILY DISTURB,P160212384,3900 ROSECREST AV
01/21/2016 06:26:00 PM,Medium,NE,FAMILY DISTURB,P160212429,1200 NORTHVIEW RD
01/21/2016 06:29:00 PM,Medium,NW,FAMILY DISTURB,P160212440,2700 GWYNNS FALLS PY
01/21/2016 06:54:00 PM,Medium,SE,FAMILY DISTURB,P160212526,400 FOLCROFT ST
01/21/2016 06:56:00 PM,Medium,ED,FAMILY DISTURB,P160212529,3000 E MONUMENT ST
01/21/2016 07:16:00 PM,Medium,ED,FAMILY DISTURB,P160212583,3000 E MONUMENT ST
01/21/2016 07:12:00 PM,Medium,SD,FAMILY DISTURB,P160212571,1500 LIGHT ST
01/21/2016 07:02:00 PM,Medium,NE,FAMILY DISTURB,P160212544,1200 NORTHVIEW RD
01/21/2016 07:36:00 PM,Medium,CD,FAMILY DISTURB,P160212631,700 NEWINGTON AV
01/21/2016 07:45:00 PM,Medium,WD,FAMILY DISTURB,P160212657,1600 BALMOR CT
01/21/2016 07:51:00 PM,Medium,ED,FAMILY DISTURB,P160212674,2100 E FEDERAL ST
01/21/2016 07:49:00 PM,Medium,ND,FAMILY DISTURB,P160212671,2400 N CHARLES ST
01/21/2016 08:19:00 PM,Medium,SD,FAMILY DISTURB,P160212762,1500 LIGHT ST
01/21/2016 08:23:00 PM,Medium,SE,FAMILY DISTURB,P160212768,4700 EASTERN AV
01/21/2016 08:41:00 PM,Medium,SD,FAMILY DISTURB,P160212825,4400 FAIRHAVEN AV
01/21/2016 09:22:00 PM,Medium,SD,FAMILY DISTURB,P160212936,500 SEAGULL AV
01/21/2016 09:41:00 PM,Medium,ED,FAMILY DISTURB,P160212988,1400 TOWNWAY
01/21/2016 09:43:00 PM,Medium,SW,FAMILY DISTURB,P160212993,2800 BRIGHTON ST
01/23/2016 09:46:00 PM,Medium,NE,FAMILY DISTURB,P160231515,1100 NEWCOMB WY
01/21/2016 10:25:00 PM,Medium,SD,FAMILY DISTURB,P160213097,2400 HARRIET AV
01/21/2016 10:32:00 PM,Medium,ND,FAMILY DISTURB,P160213113,6200 CHINQUAPIN PY
02/06/2016 11:05:00 AM,Medium,WD,FAMILY DISTURB,P160371086,1800 W NORTH AV
02/06/2016 11:05:00 AM,Medium,WD,FAMILY DISTURB,P160371083,1100 N MONROE ST
01/21/2016 11:08:00 PM,Medium,NE,FAMILY DISTURB,P160213216,4400 MARBLE HALL RD
01/21/2016 11:56:00 PM,Medium,SE,FAMILY DISTURB,P160220002,1500 E FAIRMOUNT AV
01/23/2016 10:15:00 PM,Medium,NE,FAMILY DISTURB,P160231561,1100 NEWCOMB WY
01/23/2016 10:23:00 PM,Medium,SW,FAMILY DISTURB,P160231579,1600 N HILTON ST
01/22/2016 02:05:00 AM,Medium,CD,FAMILY DISTURB,P160220261,400 WATTY CT
01/22/2016 03:25:00 AM,Medium,NW,FAMILY DISTURB,P160220357,3000 THORNDALE AV
01/22/2016 07:32:00 AM,Medium,NW,FAMILY DISTURB,P160220612,4400 PENHURST AV
01/22/2016 08:29:00 AM,Medium,ED,FAMILY DISTURB,P160220721,1500 N CAROLINE ST
01/22/2016 09:02:00 AM,Medium,SW,FAMILY DISTURB,P160220786,100 UPMANOR RD
01/22/2016 06:13:00 PM,Medium,NE,FAMILY DISTURB,P160222332,3000 BEVERLY RD
01/22/2016 09:28:00 AM,Medium,ED,FAMILY DISTURB,P160220863,1600 E CHASE ST
01/22/2016 09:20:00 AM,Medium,SW,FAMILY DISTURB,P160220831,2500 EMERSON ST
01/22/2016 10:53:00 AM,Medium,WD,FAMILY DISTURB,P160221091,1600 BRUCE CT
01/22/2016 11:20:00 AM,Medium,ED,FAMILY DISTURB,P160221163,3000 E MONUMENT ST
01/22/2016 11:40:00 AM,Medium,SW,FAMILY DISTURB,P160221214,900 BLK S CATON AV
01/22/2016 11:52:00 AM,Medium,NE,FAMILY DISTURB,P160221246,4000 WHITE AV
01/22/2016 11:59:00 AM,Medium,SE,FAMILY DISTURB,P160221267,400 N STREEPER ST
01/22/2016 12:07:00 PM,Medium,NE,FAMILY DISTURB,P160221304,4000 WHITE AV
01/22/2016 12:23:00 PM,Medium,NE,FAMILY DISTURB,P160221332,4400 MARBLE HALL RD
01/22/2016 12:07:00 PM,Medium,NE,FAMILY DISTURB,P160221285,3300 LAKE AV
01/22/2016 02:14:00 PM,Medium,SW,FAMILY DISTURB,P160221656,800 LINNARD ST
01/22/2016 02:25:00 PM,Medium,SW,FAMILY DISTURB,P160221683,2700 WILKENS AV
01/22/2016 02:36:00 PM,Medium,SE,FAMILY DISTURB,P160221709,1100 E BALTIMORE ST
01/22/2016 02:47:00 PM,Medium,NE,FAMILY DISTURB,P160221752,2500 ROBB ST
01/22/2016 02:48:00 PM,Medium,NE,FAMILY DISTURB,P160221754,2500 ROBB ST
01/22/2016 03:00:00 PM,Medium,ED,FAMILY DISTURB,P160221796,800 N GLOVER ST
01/22/2016 03:38:00 PM,Medium,SD,FAMILY DISTURB,P160221899,1100 INNER CI
01/22/2016 03:23:00 PM,Medium,WD,FAMILY DISTURB,P160221876,1500 N MONROE ST
01/22/2016 03:30:00 PM,Medium,SW,FAMILY DISTURB,P160221884,600 LUCIA AV
01/22/2016 03:41:00 PM,Medium,ND,FAMILY DISTURB,P160221911,2800 MILES AV
01/22/2016 04:05:00 PM,Medium,SW,FAMILY DISTURB,P160221990,4700 AMBERLEY AV
01/22/2016 04:06:00 PM,Medium,NW,FAMILY DISTURB,P160221999,3200 MILFORD AV
01/22/2016 04:37:00 PM,Medium,NE,FAMILY DISTURB,P160222081,2500 ROBB ST
01/22/2016 04:34:00 PM,Medium,ND,FAMILY DISTURB,P160222067,5500 ALHAMBRA AV
01/22/2016 04:56:00 PM,Medium,NE,FAMILY DISTURB,P160222126,5000 GOODNOW RD
01/22/2016 05:54:00 PM,Medium,SW,FAMILY DISTURB,P160222275,0 SORRENTO AV
01/22/2016 05:55:00 PM,Medium,SD,FAMILY DISTURB,P160222278,3600 FAIRHAVEN AV
01/22/2016 06:31:00 PM,Medium,NW,FAMILY DISTURB,P160222378,6800 GIST AV
01/22/2016 07:12:00 PM,Medium,NW,FAMILY DISTURB,P160222479,6800 GIST AV
01/22/2016 06:54:00 PM,Medium,ED,FAMILY DISTURB,P160222437,1700 E FEDERAL ST
01/22/2016 07:10:00 PM,Medium,NW,FAMILY DISTURB,P160222472,3200 MONDAWMIN AV
01/23/2016 05:38:00 AM,Medium,NE,FAMILY DISTURB,P160230374,3400 WOODSTOCK AV
01/22/2016 07:38:00 PM,Medium,ED,FAMILY DISTURB,P160222525,1000 HOMEWOOD AV
01/23/2016 11:42:00 PM,Medium,WD,FAMILY DISTURB,P160231700,2500 LAURETTA AV
01/23/2016 11:42:00 PM,Medium,SW,FAMILY DISTURB,P160231703,2000 DEERING AV
01/22/2016 07:56:00 PM,Medium,SW,FAMILY DISTURB,P160222561,2900 BELMONT AV
01/22/2016 08:19:00 PM,Medium,NW,FAMILY DISTURB,P160222614,3900 BELVIEU AV
01/22/2016 08:14:00 PM,Medium,NW,FAMILY DISTURB,P160222603,6800 GIST AV
